cancer_label,volume,sex,per1,per2,country_label,cases,py,asr,rank,country_code,cancer_code
Connective tissue,2,2,2013,2017,Slovenia,146,5200740,1.9,22,570500099,28
Breast,2,1,2013,2017,Slovenia,59,5113476,0.58,32,570500099,29
Breast,2,2,2013,2017,Slovenia,6755,5200740,70.19,1,570500099,29
Vulva,2,1,2013,2017,Slovenia,0,5113476,0,41,570500099,30
Vulva,2,2,2013,2017,Slovenia,264,5200740,1.76,23,570500099,30
Vagina,2,1,2013,2017,Slovenia,0,5113476,0,42,570500099,31
Vagina,2,2,2013,2017,Slovenia,56,5200740,0.48,36,570500099,31
Cervix uteri,2,1,2013,2017,Slovenia,0,5113476,0,43,570500099,32
Cervix uteri,2,2,2013,2017,Slovenia,567,5200740,7,10,570500099,32
Corpus uteri,2,1,2013,2017,Slovenia,0,5113476,0,44,570500099,33
Corpus uteri,2,2,2013,2017,Slovenia,1742,5200740,15.9,4,570500099,33
Uterus unspecified,2,1,2013,2017,Slovenia,0,5113476,0,45,570500099,34
Uterus unspecified,2,2,2013,2017,Slovenia,91,5200740,0.78,30,570500099,34
Ovary etc.,2,1,2013,2017,Slovenia,0,5113476,0,46,570500099,35
Ovary etc.,2,2,2013,2017,Slovenia,788,5200740,7.67,7,570500099,35
Other female genital organs,2,1,2013,2017,Slovenia,0,5113476,0,47,570500099,36
Other female genital organs,2,2,2013,2017,Slovenia,122,5200740,1.06,25,570500099,36
Placenta,2,1,2013,2017,Slovenia,0,5113476,0,48,570500099,37
Placenta,2,2,2013,2017,Slovenia,4,5200740,0.07,41,570500099,37
Penis,2,1,2013,2017,Slovenia,74,5113476,0.77,28,570500099,38
Penis,2,2,2013,2017,Slovenia,0,5200740,0,45,570500099,38
Prostate,2,1,2013,2017,Slovenia,8171,5113476,79.48,1,570500099,39
Prostate,2,2,2013,2017,Slovenia,0,5200740,0,46,570500099,39
Testis,2,1,2013,2017,Slovenia,587,5113476,10.6,9,570500099,40
Testis,2,2,2013,2017,Slovenia,0,5200740,0,47,570500099,40
Other male genital organs,2,1,2013,2017,Slovenia,11,5113476,0.13,38,570500099,41
Other male genital organs,2,2,2013,2017,Slovenia,0,5200740,0,48,570500099,41
Kidney,2,1,2013,2017,Slovenia,1207,5113476,12.62,8,570500099,42
Kidney,2,2,2013,2017,Slovenia,612,5200740,5.11,14,570500099,42
Renal pelvis,2,1,2013,2017,Slovenia,82,5113476,0.76,29,570500099,43
Renal pelvis,2,2,2013,2017,Slovenia,75,5200740,0.49,33,570500099,43
Ureter,2,1,2013,2017,Slovenia,28,5113476,0.24,36,570500099,44
Ureter,2,2,2013,2017,Slovenia,24,5200740,0.16,40,570500099,44
Bladder,2,1,2013,2017,Slovenia,1974,5113476,18.46,4,570500099,45
Bladder,2,2,2013,2017,Slovenia,706,5200740,5.19,13,570500099,45
Other urinary organs,2,1,2013,2017,Slovenia,10,5113476,0.09,39,570500099,46
Other urinary organs,2,2,2013,2017,Slovenia,4,5200740,0.03,42,570500099,46
Eye,2,1,2013,2017,Slovenia,50,5113476,0.59,31,570500099,47
Eye,2,2,2013,2017,Slovenia,62,5200740,0.79,28,570500099,47
"Brain, central nervous system",2,1,2013,2017,Slovenia,506,5113476,6.48,13,570500099,48
"Brain, central nervous system",2,2,2013,2017,Slovenia,366,5200740,4.27,15,570500099,48
Thyroid,2,1,2013,2017,Slovenia,220,5113476,2.95,19,570500099,49
Thyroid,2,2,2013,2017,Slovenia,748,5200740,10.35,6,570500099,49
Adrenal gland,2,1,2013,2017,Slovenia,20,5113476,0.38,35,570500099,50
Adrenal gland,2,2,2013,2017,Slovenia,21,5200740,0.32,39,570500099,50
Other endocrine,2,1,2013,2017,Slovenia,6,5113476,0.14,37,570500099,51
Other endocrine,2,2,2013,2017,Slovenia,1,5200740,0.01,44,570500099,51
Hodgkin lymphoma,2,1,2013,2017,Slovenia,139,5113476,2.56,21,570500099,52
Hodgkin lymphoma,2,2,2013,2017,Slovenia,127,5200740,2.52,18,570500099,52
Non-Hodgkin lymphoma,2,1,2013,2017,Slovenia,934,5113476,10.17,10,570500099,53
Non-Hodgkin lymphoma,2,2,2013,2017,Slovenia,852,5200740,7.42,8,570500099,53
Immunoproliferative diseases,2,1,2013,2017,Slovenia,64,5113476,0.66,30,570500099,54
Immunoproliferative diseases,2,2,2013,2017,Slovenia,83,5200740,0.86,27,570500099,54
Multiple myeloma,2,1,2013,2017,Slovenia,367,5113476,3.6,17,570500099,55
Multiple myeloma,2,2,2013,2017,Slovenia,322,5200740,2.38,19,570500099,55
Myeloproliferative disorders,2,1,2013,2017,Slovenia,267,5113476,2.78,20,570500099,59
Myeloproliferative disorders,2,2,2013,2017,Slovenia,329,5200740,2.74,17,570500099,59
Myelodysplastic syndromes,2,1,2013,2017,Slovenia,288,5113476,2.54,22,570500099,60
Myelodysplastic syndromes,2,2,2013,2017,Slovenia,217,5200740,1.22,24,570500099,60
Leukaemia,2,1,2013,2017,Slovenia,822,15340428,3.19,18,570500099,101
Leukaemia,2,2,2013,2017,Slovenia,617,15602220,2.1,21,570500099,101
"Lip, oral cavity and pharynx",2,1,2013,2017,Slovenia,1340,46021284,1.65,24,570500099,102
"Lip, oral cavity and pharynx",2,2,2013,2017,Slovenia,394,46806660,0.44,37,570500099,102
Colorectum,2,1,2013,2017,Slovenia,4162,15340428,13.54,6,570500099,103
Colorectum,2,2,2013,2017,Slovenia,2906,15602220,7.41,9,570500099,103
Oesophagus,2,1,2013,2017,Sweden,1808,24555219,3.38,15,575200099,10
Oesophagus,2,2,2013,2017,Sweden,671,24521291,1.11,27,575200099,10
Stomach,2,1,2013,2017,Sweden,2654,24555219,5,13,575200099,11
Stomach,2,2,2013,2017,Sweden,1562,24521291,2.7,16,575200099,11
Small intestine,2,1,2013,2017,Sweden,804,24555219,1.65,22,575200099,12
Small intestine,2,2,2013,2017,Sweden,641,24521291,1.21,26,575200099,12
Liver,2,1,2013,2017,Sweden,2601,24555219,5.42,12,575200099,16
Liver,2,2,2013,2017,Sweden,1193,24521291,2.2,18,575200099,16
Gallbladder etc.,2,1,2013,2017,Sweden,989,24555219,1.9,21,575200099,17
Gallbladder etc.,2,2,2013,2017,Sweden,1298,24521291,2.09,20,575200099,17
Pancreas,2,1,2013,2017,Sweden,3514,24555219,6.79,10,575200099,18
Pancreas,2,2,2013,2017,Sweden,3545,24521291,6.11,11,575200099,18
Nose sinuses etc.,2,1,2013,2017,Sweden,220,24555219,0.48,33,575200099,19
Nose sinuses etc.,2,2,2013,2017,Sweden,153,24521291,0.32,35,575200099,19
Larynx,2,1,2013,2017,Sweden,725,24555219,1.41,24,575200099,20
Larynx,2,2,2013,2017,Sweden,136,24521291,0.27,36,575200099,20
Lung (incl. trachea and bronchus),2,1,2013,2017,Sweden,9955,24555219,17.91,5,575200099,21
Lung (incl. trachea and bronchus),2,2,2013,2017,Sweden,10785,24521291,19.14,3,575200099,21
Other thoracic organs,2,1,2013,2017,Sweden,76,24555219,0.21,35,575200099,22
Other thoracic organs,2,2,2013,2017,Sweden,60,24521291,0.13,40,575200099,22
Bone,2,1,2013,2017,Sweden,285,24555219,1.05,26,575200099,23
Bone,2,2,2013,2017,Sweden,213,24521291,0.78,29,575200099,23
Melanoma of skin,2,1,2013,2017,Sweden,9495,24555219,20.9,2,575200099,24
Melanoma of skin,2,2,2013,2017,Sweden,9103,24521291,22.01,2,575200099,24
Other skin,2,1,2013,2017,Sweden,13605,24555219,20.21,3,575200099,25
Other skin,2,2,2013,2017,Sweden,11175,24521291,13.94,4,575200099,25
Mesothelioma,2,1,2013,2017,Sweden,552,24555219,0.93,28,575200099,26
Mesothelioma,2,2,2013,2017,Sweden,138,24521291,0.25,37,575200099,26
Kaposi sarcoma,2,1,2013,2017,Sweden,59,24555219,0.13,37,575200099,27
Kaposi sarcoma,2,2,2013,2017,Sweden,24,24521291,0.04,43,575200099,27
Connective tissue,2,1,2013,2017,Sweden,944,24555219,2.27,18,575200099,28
Connective tissue,2,2,2013,2017,Sweden,680,24521291,1.7,22,575200099,28
Breast,2,1,2013,2017,Sweden,244,24555219,0.51,32,575200099,29
Breast,2,2,2013,2017,Sweden,37085,24521291,84.66,1,575200099,29
Vulva,2,1,2013,2017,Sweden,0,24555219,0,41,575200099,30
Vulva,2,2,2013,2017,Sweden,1006,24521291,1.65,23,575200099,30
Vagina,2,1,2013,2017,Sweden,0,24555219,0,42,575200099,31
Vagina,2,2,2013,2017,Sweden,175,24521291,0.37,33,575200099,31
Cervix uteri,2,1,2013,2017,Sweden,0,24555219,0,43,575200099,32
Cervix uteri,2,2,2013,2017,Sweden,2745,24521291,8.68,7,575200099,32
Corpus uteri,2,1,2013,2017,Sweden,0,24555219,0,44,575200099,33
Corpus uteri,2,2,2013,2017,Sweden,6927,24521291,12.74,5,575200099,33
Uterus unspecified,2,1,2013,2017,Sweden,0,24555219,0,45,575200099,34
Uterus unspecified,2,2,2013,2017,Sweden,689,24521291,1.26,25,575200099,34
Ovary etc.,2,1,2013,2017,Sweden,0,24555219,0,46,575200099,35
Ovary etc.,2,2,2013,2017,Sweden,2990,24521291,6.9,9,575200099,35
Other female genital organs,2,1,2013,2017,Sweden,0,24555219,0,47,575200099,36
Other female genital organs,2,2,2013,2017,Sweden,667,24521291,1.32,24,575200099,36
Placenta,2,1,2013,2017,Sweden,0,24555219,0,48,575200099,37
Placenta,2,2,2013,2017,Sweden,15,24521291,0.06,42,575200099,37
Penis,2,1,2013,2017,Sweden,587,24555219,1.11,25,575200099,38
Penis,2,2,2013,2017,Sweden,0,24521291,0,45,575200099,38
Prostate,2,1,2013,2017,Sweden,52565,24555219,102.87,1,575200099,39
Prostate,2,2,2013,2017,Sweden,0,24521291,0,46,575200099,39
Testis,2,1,2013,2017,Sweden,1811,24555219,7.11,9,575200099,40
Testis,2,2,2013,2017,Sweden,0,24521291,0,47,575200099,40
Other male genital organs,2,1,2013,2017,Sweden,43,24555219,0.09,39,575200099,41
Other male genital organs,2,2,2013,2017,Sweden,0,24521291,0,48,575200099,41
Kidney,2,1,2013,2017,Sweden,4068,24555219,9.02,8,575200099,42
Kidney,2,2,2013,2017,Sweden,2289,24521291,4.83,13,575200099,42
Renal pelvis,2,1,2013,2017,Sweden,350,24555219,0.62,31,575200099,43
Renal pelvis,2,2,2013,2017,Sweden,237,24521291,0.36,34,575200099,43
Ureter,2,1,2013,2017,Sweden,114,24555219,0.2,36,575200099,44
Ureter,2,2,2013,2017,Sweden,101,24521291,0.16,39,575200099,44
Bladder,2,1,2013,2017,Sweden,10571,24555219,18.16,4,575200099,45
Bladder,2,2,2013,2017,Sweden,3520,24521291,5.53,12,575200099,45
Other urinary organs,2,1,2013,2017,Sweden,72,24555219,0.12,38,575200099,46
Other urinary organs,2,2,2013,2017,Sweden,50,24521291,0.08,41,575200099,46
Eye,2,1,2013,2017,Sweden,368,24555219,0.93,29,575200099,47
Eye,2,2,2013,2017,Sweden,308,24521291,0.78,30,575200099,47
"Brain, central nervous system",2,1,2013,2017,Sweden,2218,24555219,6.14,11,575200099,48
"Brain, central nervous system",2,2,2013,2017,Sweden,1538,24521291,4.36,14,575200099,48
Thyroid,2,1,2013,2017,Sweden,801,24555219,2.2,20,575200099,49
Thyroid,2,2,2013,2017,Sweden,2149,24521291,6.75,10,575200099,49
Adrenal gland,2,1,2013,2017,Sweden,50,24555219,0.25,34,575200099,50
Adrenal gland,2,2,2013,2017,Sweden,65,24521291,0.25,38,575200099,50
Other endocrine,2,1,2013,2017,Sweden,25,24555219,0.08,40,575200099,51
Other endocrine,2,2,2013,2017,Sweden,12,24521291,0.03,44,575200099,51
Hodgkin lymphoma,2,1,2013,2017,Sweden,622,24555219,2.21,19,575200099,52
Hodgkin lymphoma,2,2,2013,2017,Sweden,491,24521291,1.85,21,575200099,52
Non-Hodgkin lymphoma,2,1,2013,2017,Sweden,5053,24555219,10.44,7,575200099,53
Non-Hodgkin lymphoma,2,2,2013,2017,Sweden,3813,24521291,7.06,8,575200099,53
Immunoproliferative diseases,2,1,2013,2017,Sweden,544,24555219,1.03,27,575200099,54
Immunoproliferative diseases,2,2,2013,2017,Sweden,417,24521291,0.76,31,575200099,54
Multiple myeloma,2,1,2013,2017,Sweden,2157,24555219,4.09,14,575200099,55
Multiple myeloma,2,2,2013,2017,Sweden,1565,24521291,2.65,17,575200099,55
Myeloproliferative disorders,2,1,2013,2017,Sweden,1328,24555219,2.86,17,575200099,59
Myeloproliferative disorders,2,2,2013,2017,Sweden,1416,24521291,2.71,15,575200099,59
Myelodysplastic syndromes,2,1,2013,2017,Sweden,956,24555219,1.62,23,575200099,60
Myelodysplastic syndromes,2,2,2013,2017,Sweden,660,24521291,0.98,28,575200099,60
Leukaemia,2,1,2013,2017,Sweden,4029,73665657,3.22,16,575200099,101
Leukaemia,2,2,2013,2017,Sweden,2801,73563873,2.12,19,575200099,101
"Lip, oral cavity and pharynx",2,1,2013,2017,Sweden,3593,220996971,0.89,30,575200099,102
"Lip, oral cavity and pharynx",2,2,2013,2017,Sweden,2275,220691619,0.5,32,575200099,102
Colorectum,2,1,2013,2017,Sweden,17298,73665657,10.76,6,575200099,103
Colorectum,2,2,2013,2017,Sweden,15778,73563873,8.77,6,575200099,103
Oesophagus,2,1,2013,2017,"UK, England, West Midlands Region",25750,135118424,9.62,9,582600199,10
Oesophagus,2,2,2013,2017,"UK, England, West Midlands Region",11866,138737835,3.36,15,582600199,10
Stomach,2,1,2013,2017,"UK, England, West Midlands Region",17811,135118424,6.07,13,582600199,11
Stomach,2,2,2013,2017,"UK, England, West Midlands Region",9487,138737835,2.73,17,582600199,11
Small intestine,2,1,2013,2017,"UK, England, West Midlands Region",3779,135118424,1.49,24,582600199,12
Small intestine,2,2,2013,2017,"UK, England, West Midlands Region",3102,138737835,1.07,26,582600199,12
Liver,2,1,2013,2017,"UK, England, West Midlands Region",16259,135118424,6.06,14,582600199,16
Liver,2,2,2013,2017,"UK, England, West Midlands Region",8756,138737835,2.61,19,582600199,16
Gallbladder etc.,2,1,2013,2017,"UK, England, West Midlands Region",3851,135118424,1.32,25,582600199,17
Gallbladder etc.,2,2,2013,2017,"UK, England, West Midlands Region",5255,138737835,1.5,24,582600199,17
Pancreas,2,1,2013,2017,"UK, England, West Midlands Region",21797,135118424,7.77,10,582600199,18
Pancreas,2,2,2013,2017,"UK, England, West Midlands Region",21143,138737835,6.06,13,582600199,18
Nose sinuses etc.,2,1,2013,2017,"UK, England, West Midlands Region",1447,135118424,0.62,32,582600199,19
Nose sinuses etc.,2,2,2013,2017,"UK, England, West Midlands Region",979,138737835,0.37,34,582600199,19
Larynx,2,1,2013,2017,"UK, England, West Midlands Region",7606,135118424,3.04,20,582600199,20
Larynx,2,2,2013,2017,"UK, England, West Midlands Region",1598,138737835,0.62,31,582600199,20
Lung (incl. trachea and bronchus),2,1,2013,2017,"UK, England, West Midlands Region",102375,135118424,35.18,3,582600199,21
Lung (incl. trachea and bronchus),2,2,2013,2017,"UK, England, West Midlands Region",89680,138737835,27.52,3,582600199,21
Other thoracic organs,2,1,2013,2017,"UK, England, West Midlands Region",987,135118424,0.47,35,582600199,22
Other thoracic organs,2,2,2013,2017,"UK, England, West Midlands Region",733,138737835,0.3,38,582600199,22
Bone,2,1,2013,2017,"UK, England, West Midlands Region",1442,135118424,0.95,28,582600199,23
Bone,2,2,2013,2017,"UK, England, West Midlands Region",1278,138737835,0.83,27,582600199,23
Melanoma of skin,2,1,2013,2017,"UK, England, West Midlands Region",33642,135118424,14.18,5,582600199,24
Melanoma of skin,2,2,2013,2017,"UK, England, West Midlands Region",33343,138737835,14.68,4,582600199,24
Other skin,2,1,2013,2017,"UK, England, West Midlands Region",347639,135118424,119.77,1,582600199,25
Other skin,2,2,2013,2017,"UK, England, West Midlands Region",271432,138737835,86.88,2,582600199,25
Mesothelioma,2,1,2013,2017,"UK, England, West Midlands Region",9880,135118424,3.08,19,582600199,26
Mesothelioma,2,2,2013,2017,"UK, England, West Midlands Region",2029,138737835,0.57,32,582600199,26
Kaposi sarcoma,2,1,2013,2017,"UK, England, West Midlands Region",601,135118424,0.34,36,582600199,27
Kaposi sarcoma,2,2,2013,2017,"UK, England, West Midlands Region",82,138737835,0.04,44,582600199,27
Connective tissue,2,1,2013,2017,"UK, England, West Midlands Region",5938,135118424,2.66,21,582600199,28
Connective tissue,2,2,2013,2017,"UK, England, West Midlands Region",3791,138737835,1.8,22,582600199,28
Breast,2,1,2013,2017,"UK, England, West Midlands Region",1573,135118424,0.59,33,582600199,29
Breast,2,2,2013,2017,"UK, England, West Midlands Region",221668,138737835,92.37,1,582600199,29
Vulva,2,1,2013,2017,"UK, England, West Midlands Region",0,135118424,0,41,582600199,30
Vulva,2,2,2013,2017,"UK, England, West Midlands Region",5422,138737835,1.8,23,582600199,30
Vagina,2,1,2013,2017,"UK, England, West Midlands Region",0,135118424,0,42,582600199,31
Vagina,2,2,2013,2017,"UK, England, West Midlands Region",1011,138737835,0.37,35,582600199,31
Cervix uteri,2,1,2013,2017,"UK, England, West Midlands Region",0,135118424,0,43,582600199,32
Cervix uteri,2,2,2013,2017,"UK, England, West Midlands Region",13099,138737835,7.68,9,582600199,32
Corpus uteri,2,1,2013,2017,"UK, England, West Midlands Region",0,135118424,0,44,582600199,33
Corpus uteri,2,2,2013,2017,"UK, England, West Midlands Region",38079,138737835,14.47,5,582600199,33
Uterus unspecified,2,1,2013,2017,"UK, England, West Midlands Region",0,135118424,0,45,582600199,34
Uterus unspecified,2,2,2013,2017,"UK, England, West Midlands Region",765,138737835,0.27,39,582600199,34
Ovary etc.,2,1,2013,2017,"UK, England, West Midlands Region",0,135118424,0,46,582600199,35
Ovary etc.,2,2,2013,2017,"UK, England, West Midlands Region",24941,138737835,9.55,6,582600199,35
Other female genital organs,2,1,2013,2017,"UK, England, West Midlands Region",0,135118424,0,47,582600199,36
Other female genital organs,2,2,2013,2017,"UK, England, West Midlands Region",2171,138737835,0.8,28,582600199,36
Placenta,2,1,2013,2017,"UK, England, West Midlands Region",0,135118424,0,48,582600199,37
Placenta,2,2,2013,2017,"UK, England, West Midlands Region",107,138737835,0.07,42,582600199,37
Penis,2,1,2013,2017,"UK, England, West Midlands Region",2633,135118424,1.06,27,582600199,38
Penis,2,2,2013,2017,"UK, England, West Midlands Region",0,138737835,0,45,582600199,38
Prostate,2,1,2013,2017,"UK, England, West Midlands Region",208799,135118424,75.75,2,582600199,39
Prostate,2,2,2013,2017,"UK, England, West Midlands Region",0,138737835,0,46,582600199,39
Testis,2,1,2013,2017,"UK, England, West Midlands Region",9758,135118424,6.76,11,582600199,40
Testis,2,2,2013,2017,"UK, England, West Midlands Region",0,138737835,0,47,582600199,40
Other male genital organs,2,1,2013,2017,"UK, England, West Midlands Region",319,135118424,0.13,40,582600199,41
Other male genital organs,2,2,2013,2017,"UK, England, West Midlands Region",0,138737835,0,48,582600199,41
Kidney,2,1,2013,2017,"UK, England, West Midlands Region",29193,135118424,11.99,8,582600199,42
Kidney,2,2,2013,2017,"UK, England, West Midlands Region",17438,138737835,6.31,11,582600199,42
Renal pelvis,2,1,2013,2017,"UK, England, West Midlands Region",1933,135118424,0.66,31,582600199,43
Renal pelvis,2,2,2013,2017,"UK, England, West Midlands Region",1364,138737835,0.36,36,582600199,43
Ureter,2,1,2013,2017,"UK, England, West Midlands Region",1618,135118424,0.52,34,582600199,44
Ureter,2,2,2013,2017,"UK, England, West Midlands Region",1019,138737835,0.26,40,582600199,44
Bladder,2,1,2013,2017,"UK, England, West Midlands Region",65535,135118424,22.12,4,582600199,45
Bladder,2,2,2013,2017,"UK, England, West Midlands Region",22953,138737835,6.62,10,582600199,45
Other urinary organs,2,1,2013,2017,"UK, England, West Midlands Region",497,135118424,0.16,39,582600199,46
Other urinary organs,2,2,2013,2017,"UK, England, West Midlands Region",175,138737835,0.06,43,582600199,46
Eye,2,1,2013,2017,"UK, England, West Midlands Region",1854,135118424,0.92,29,582600199,47
Eye,2,2,2013,2017,"UK, England, West Midlands Region",1594,138737835,0.79,29,582600199,47
"Brain, central nervous system",2,1,2013,2017,"UK, England, West Midlands Region",13248,135118424,6.61,12,582600199,48
"Brain, central nervous system",2,2,2013,2017,"UK, England, West Midlands Region",9827,138737835,4.62,14,582600199,48
Thyroid,2,1,2013,2017,"UK, England, West Midlands Region",4181,135118424,2.18,23,582600199,49
Thyroid,2,2,2013,2017,"UK, England, West Midlands Region",11118,138737835,6.2,12,582600199,49
Adrenal gland,2,1,2013,2017,"UK, England, West Midlands Region",460,135118424,0.34,37,582600199,50
Adrenal gland,2,2,2013,2017,"UK, England, West Midlands Region",498,138737835,0.35,37,582600199,50
Other endocrine,2,1,2013,2017,"UK, England, West Midlands Region",283,135118424,0.2,38,582600199,51
Other endocrine,2,2,2013,2017,"UK, England, West Midlands Region",214,138737835,0.11,41,582600199,51
Hodgkin lymphoma,2,1,2013,2017,"UK, England, West Midlands Region",5038,135118424,3.18,17,582600199,52
Hodgkin lymphoma,2,2,2013,2017,"UK, England, West Midlands Region",3771,138737835,2.4,20,582600199,52
Non-Hodgkin lymphoma,2,1,2013,2017,"UK, England, West Midlands Region",31813,135118424,13.14,6,582600199,53
Non-Hodgkin lymphoma,2,2,2013,2017,"UK, England, West Midlands Region",25477,138737835,9.14,7,582600199,53
Immunoproliferative diseases,2,1,2013,2017,"UK, England, West Midlands Region",2271,135118424,0.86,30,582600199,54
Immunoproliferative diseases,2,2,2013,2017,"UK, England, West Midlands Region",2111,138737835,0.73,30,582600199,54
Multiple myeloma,2,1,2013,2017,"UK, England, West Midlands Region",14300,135118424,5.12,15,582600199,55
Multiple myeloma,2,2,2013,2017,"UK, England, West Midlands Region",10666,138737835,3.29,16,582600199,55
Myeloproliferative disorders,2,1,2013,2017,"UK, England, West Midlands Region",7947,135118424,3.09,18,582600199,59
Myeloproliferative disorders,2,2,2013,2017,"UK, England, West Midlands Region",7940,138737835,2.63,18,582600199,59
Myelodysplastic syndromes,2,1,2013,2017,"UK, England, West Midlands Region",8259,135118424,2.45,22,582600199,60
Myelodysplastic syndromes,2,2,2013,2017,"UK, England, West Midlands Region",5012,138737835,1.23,25,582600199,60
Leukaemia,2,1,2013,2017,"UK, England, West Midlands Region",26426,405355272,3.8,16,582600199,101
Leukaemia,2,2,2013,2017,"UK, England, West Midlands Region",17764,416213505,2.37,21,582600199,101
"Lip, oral cavity and pharynx",2,1,2013,2017,"UK, England, West Midlands Region",24311,1216065816,1.24,26,582600199,102
"Lip, oral cavity and pharynx",2,2,2013,2017,"UK, England, West Midlands Region",12301,1248640515,0.55,33,582600199,102
Colorectum,2,1,2013,2017,"UK, England, West Midlands Region",98226,405355272,12.04,7,582600199,103
Colorectum,2,2,2013,2017,"UK, England, West Midlands Region",81238,416213505,8.58,8,582600199,103
Oesophagus,2,1,2013,2017,New Zealand,1004,11266250,4.93,14,655400099,10
Oesophagus,2,2,2013,2017,New Zealand,456,11709540,1.76,20,655400099,10
Stomach,2,1,2013,2017,New Zealand,1268,11266250,6.52,11,655400099,11
Stomach,2,2,2013,2017,New Zealand,709,11709540,3.3,14,655400099,11
Small intestine,2,1,2013,2017,New Zealand,302,11266250,1.62,24,655400099,12
Small intestine,2,2,2013,2017,New Zealand,279,11709540,1.37,25,655400099,12
Liver,2,1,2013,2017,New Zealand,1204,11266250,6.64,10,655400099,16
Liver,2,2,2013,2017,New Zealand,537,11709540,2.38,16,655400099,16
Gallbladder etc.,2,1,2013,2017,New Zealand,343,11266250,1.69,23,655400099,17
Gallbladder etc.,2,2,2013,2017,New Zealand,394,11709540,1.69,22,655400099,17
Pancreas,2,1,2013,2017,New Zealand,1441,11266250,7.09,7,655400099,18
Pancreas,2,2,2013,2017,New Zealand,1412,11709540,5.8,9,655400099,18
Nose sinuses etc.,2,1,2013,2017,New Zealand,92,11266250,0.51,32,655400099,19
Nose sinuses etc.,2,2,2013,2017,New Zealand,50,11709540,0.26,37,655400099,19
Larynx,2,1,2013,2017,New Zealand,334,11266250,1.72,22,655400099,20
Larynx,2,2,2013,2017,New Zealand,52,11709540,0.25,38,655400099,20
Lung (incl. trachea and bronchus),2,1,2013,2017,New Zealand,5695,11266250,27.27,3,655400099,21
Lung (incl. trachea and bronchus),2,2,2013,2017,New Zealand,5549,11709540,24.81,3,655400099,21
Other thoracic organs,2,1,2013,2017,New Zealand,88,11266250,0.55,30,655400099,22
Other thoracic organs,2,2,2013,2017,New Zealand,67,11709540,0.36,34,655400099,22
Bone,2,1,2013,2017,New Zealand,132,11266250,1.1,26,655400099,23
Bone,2,2,2013,2017,New Zealand,120,11709540,0.97,27,655400099,23
Melanoma of skin,2,1,2013,2017,New Zealand,6693,11266250,35.66,2,655400099,24
Melanoma of skin,2,2,2013,2017,New Zealand,5535,11709540,28.93,2,655400099,24
Other skin,2,1,2013,2017,New Zealand,330,11266250,1.53,25,655400099,25
Other skin,2,2,2013,2017,New Zealand,223,11709540,0.81,29,655400099,25
Mesothelioma,2,1,2013,2017,New Zealand,436,11266250,1.9,21,655400099,26
Mesothelioma,2,2,2013,2017,New Zealand,80,11709540,0.37,33,655400099,26
Kaposi sarcoma,2,1,2013,2017,New Zealand,21,11266250,0.15,39,655400099,27
Kaposi sarcoma,2,2,2013,2017,New Zealand,3,11709540,0.01,44,655400099,27
Connective tissue,2,1,2013,2017,New Zealand,535,11266250,2.87,18,655400099,28
Connective tissue,2,2,2013,2017,New Zealand,293,11709540,1.76,21,655400099,28
Breast,2,1,2013,2017,New Zealand,122,11266250,0.64,29,655400099,29
Breast,2,2,2013,2017,New Zealand,16232,11709540,89.48,1,655400099,29
Vulva,2,1,2013,2017,New Zealand,0,11266250,0,41,655400099,30
Vulva,2,2,2013,2017,New Zealand,290,11709540,1.34,26,655400099,30
Vagina,2,1,2013,2017,New Zealand,0,11266250,0,42,655400099,31
Vagina,2,2,2013,2017,New Zealand,85,11709540,0.42,31,655400099,31
Cervix uteri,2,1,2013,2017,New Zealand,0,11266250,0,43,655400099,32
Cervix uteri,2,2,2013,2017,New Zealand,784,11709540,5.34,10,655400099,32
Corpus uteri,2,1,2013,2017,New Zealand,0,11266250,0,44,655400099,33
Corpus uteri,2,2,2013,2017,New Zealand,2720,11709540,14.5,4,655400099,33
Uterus unspecified,2,1,2013,2017,New Zealand,0,11266250,0,45,655400099,34
Uterus unspecified,2,2,2013,2017,New Zealand,62,11709540,0.27,36,655400099,34
Ovary etc.,2,1,2013,2017,New Zealand,0,11266250,0,46,655400099,35
Ovary etc.,2,2,2013,2017,New Zealand,1369,11709540,7.01,8,655400099,35
Other female genital organs,2,1,2013,2017,New Zealand,0,11266250,0,47,655400099,36
Other female genital organs,2,2,2013,2017,New Zealand,401,11709540,1.93,18,655400099,36
Placenta,2,1,2013,2017,New Zealand,0,11266250,0,48,655400099,37
Placenta,2,2,2013,2017,New Zealand,7,11709540,0.06,43,655400099,37
Penis,2,1,2013,2017,New Zealand,88,11266250,0.46,33,655400099,38
Penis,2,2,2013,2017,New Zealand,0,11709540,0,45,655400099,38
Prostate,2,1,2013,2017,New Zealand,16837,11266250,88.1,1,655400099,39
Prostate,2,2,2013,2017,New Zealand,0,11709540,0,46,655400099,39
Testis,2,1,2013,2017,New Zealand,775,11266250,6.68,9,655400099,40
Testis,2,2,2013,2017,New Zealand,0,11709540,0,47,655400099,40
Other male genital organs,2,1,2013,2017,New Zealand,21,11266250,0.11,40,655400099,41
Other male genital organs,2,2,2013,2017,New Zealand,0,11709540,0,48,655400099,41
Kidney,2,1,2013,2017,New Zealand,1878,11266250,10.43,6,655400099,42
Kidney,2,2,2013,2017,New Zealand,987,11709540,5.17,11,655400099,42
Renal pelvis,2,1,2013,2017,New Zealand,106,11266250,0.53,31,655400099,43
